id,digit
7646,7
7647,1
7648,0
7649,1
7650,2
7651,2
7652,4
7653,8
7654,6
7655,3
7656,5
7657,0
7658,2
7659,7
7660,8
7661,0
7662,5
7663,8
7664,0
7665,5
7666,7
7667,2
7668,3
7669,4
7670,2
7671,7
7672,7
7673,5
7674,7
7675,3
7676,2
7677,5
7678,3
7679,0
7680,3
7681,9
7682,3
7683,0
7684,1
7685,4
7686,7
7687,8
7688,0
7689,1
7690,2
7691,8
7692,8
7693,2
7694,1
7695,4
7696,3
7697,2
7698,4
7699,3
7700,9
7701,5
7702,5
7703,9
7704,8
7705,1
7706,9
7707,0
7708,9
7709,7
7710,3
7711,5
7712,1
7713,3
7714,8
7715,7
7716,5
7717,8
7718,1
7719,2
7720,5
7721,6
7722,1
7723,3
7724,3
7725,7
7726,5
7727,4
7728,5
7729,8
7730,5
7731,8
7732,7
7733,3
7734,1
7735,2
7736,6
7737,7
7738,3
7739,2
7740,6
7741,3
7742,1
7743,3
7744,0
7745,7
7746,1
7747,8
7748,4
7749,7
7750,8
7751,7
7752,4
7753,4
7754,0
7755,3
7756,0
7757,2
7758,2
7759,2
7760,2
7761,3
7762,9
7763,1
7764,1
7765,8
7766,0
7767,2
7768,1
7769,3
7770,7
7771,7
7772,0
7773,9
7774,6
7775,0
7776,2
7777,8
7778,2
7779,4
7780,2
7781,8
7782,7
7783,3
7784,0
7785,3
7786,9
7787,0
7788,1
7789,2
7790,8
7791,8
7792,1
7793,4
7794,5
7795,3
7796,5
7797,0
7798,7
7799,8
7800,4
7801,8
7802,5
7803,6
7804,4
7805,1
7806,4
7807,9
7808,2
7809,9
7810,5
7811,6
7812,1
7813,9
7814,2
7815,5
7816,7
7817,7
7818,8
7819,1
7820,5
7821,4
7822,4
7823,2
7824,8
7825,8
7826,1
7827,7
7828,7
7829,9
7830,6
7831,8
7832,5
7833,3
7834,3
7835,8
7836,6
7837,0
7838,4
7839,1
7840,8
7841,8
7842,9
7843,4
7844,3
7845,0
7846,9
7847,6
7848,9
7849,9
7850,1
7851,7
7852,3
7853,6
7854,9
7855,0
7856,4
7857,0
7858,5
7859,3
7860,9
7861,2
7862,7
7863,9
7864,1
7865,8
7866,9
7867,5
7868,9
7869,4
7870,2
7871,1
7872,1
7873,8
7874,9
7875,6
7876,6
7877,2
7878,0
7879,9
7880,3
7881,0
7882,1
7883,3
7884,4
7885,7
7886,1
7887,0
7888,1
7889,6
7890,6
7891,2
7892,6
7893,0
7894,2
7895,5
7896,6
7897,6
7898,3
7899,1
7900,7
7901,9
7902,0
7903,1
7904,1
7905,1
7906,2
7907,3
7908,4
7909,9
7910,0
7911,6
7912,0
7913,2
7914,6
7915,4
7916,2
7917,5
7918,8
7919,6
7920,5
7921,1
7922,4
7923,0
7924,0
7925,1
7926,5
7927,9
7928,8
7929,2
7930,6
7931,5
7932,6
7933,5
7934,6
7935,7
7936,3
7937,1
7938,8
7939,1
7940,8
7941,7
7942,3
7943,3
7944,1
7945,8
7946,8
7947,8
7948,8
7949,5
7950,5
7951,4
7952,3
7953,1
7954,1
7955,3
7956,7
7957,2
7958,2
7959,2
7960,9
7961,6
7962,2
7963,7
7964,0
7965,6
7966,9
7967,8
7968,6
7969,6
7970,2
7971,4
7972,9
7973,9
7974,8
7975,6
7976,3
7977,3
7978,9
7979,4
7980,5
7981,5
7982,9
7983,7
7984,7
7985,0
7986,8
7987,9
7988,3
7989,9
7990,1
7991,0
7992,2
7993,3
7994,5
7995,8
7996,9
7997,3
7998,0
7999,1
8000,2
8001,1
8002,7
8003,8
8004,7
8005,2
8006,0
8007,7
8008,0
8009,5
8010,8
8011,9
8012,9
8013,5
8014,3
8015,0
8016,5
8017,2
8018,1
8019,2
8020,4
8021,3
8022,3
8023,1
8024,1
8025,8
8026,5
8027,5
8028,5
8029,7
8030,5
8031,9
8032,5
8033,7
8034,2
8035,5
8036,9
8037,1
8038,6
8039,7
8040,7
8041,2
8042,8
8043,7
8044,9
8045,2
8046,0
8047,5
8048,9
8049,6
8050,2
8051,0
8052,8
8053,6
8054,2
8055,0
8056,7
8057,2
8058,0
8059,9
8060,2
8061,9
8062,0
8063,6
8064,3
8065,3
8066,4
8067,4
8068,9
8069,6
8070,6
8071,8
8072,9
8073,8
8074,1
8075,2
8076,8
8077,3
8078,5
8079,7
8080,3
8081,4
8082,6
8083,1
8084,1
8085,1
8086,4
8087,7
8088,5
8089,0
8090,8
8091,9
8092,4
8093,9
8094,1
8095,7
8096,9
8097,7
8098,4
8099,0
8100,2
8101,7
8102,5
8103,2
8104,1
8105,7
8106,2
8107,7
8108,4
8109,2
8110,8
8111,0
8112,8
8113,5
8114,8
8115,2
8116,9
8117,3
8118,5
8119,8
8120,3
8121,8
8122,8
8123,9
8124,8
8125,7
8126,7
8127,9
8128,2
8129,3
8130,5
8131,5
8132,7
8133,0
8134,5
8135,9
8136,3
8137,3
8138,6
8139,3
8140,5
8141,0
8142,1
8143,2
8144,5
8145,7
8146,6
8147,0
8148,0
8149,0
8150,2
8151,0
8152,1
8153,0
8154,9
8155,4
8156,1
8157,2
8158,1
8159,6
8160,2
8161,6
8162,0
8163,2
8164,9
8165,4
8166,4
8167,6
8168,9
8169,2
8170,8
8171,5
8172,2
8173,7
8174,7
8175,2
8176,2
8177,6
8178,3
8179,6
8180,9
8181,6
8182,2
8183,9
8184,5
8185,1
8186,6
8187,8
8188,4
8189,1
8190,4
8191,7
8192,2
8193,8
8194,8
8195,7
8196,2
8197,3
8198,4
8199,3
8200,6
8201,1
8202,3
8203,5
8204,4
8205,0
8206,5
8207,9
8208,0
8209,1
8210,7
8211,6
8212,9
8213,0
8214,7
8215,2
8216,8
8217,5
8218,1
8219,8
8220,5
8221,4
8222,8
8223,2
8224,3
8225,9
8226,1
8227,2
8228,1
8229,4
8230,3
8231,8
8232,2
8233,9
8234,7
8235,4
8236,8
8237,9
8238,5
8239,3
8240,3
8241,2
8242,5
8243,0
8244,1
8245,1
8246,0
8247,5
8248,6
8249,4
8250,8
8251,9
8252,6
8253,9
8254,8
8255,3
8256,7
8257,5
8258,2
8259,8
8260,2
8261,7
8262,1
8263,1
8264,6
8265,3
8266,1
8267,9
8268,5
8269,6
8270,7
8271,5
8272,8
8273,1
8274,6
8275,4
8276,1
8277,5
8278,2
8279,2
8280,1
8281,2
8282,1
8283,7
8284,0
8285,0
8286,3
8287,6
8288,1
8289,6
8290,0
8291,5
8292,3
8293,4
8294,9
8295,3
8296,2
8297,7
8298,7
8299,0
8300,8
8301,7
8302,2
8303,9
8304,8
8305,3
8306,8
8307,5
8308,8
8309,6
8310,2
8311,2
8312,9
8313,5
8314,2
8315,1
8316,7
8317,1
8318,6
8319,3
8320,1
8321,9
8322,0
8323,4
8324,0
8325,5
8326,7
8327,5
8328,1
8329,5
8330,3
8331,0
8332,3
8333,1
8334,8
8335,2
8336,7
8337,2
8338,4
8339,1
8340,0
8341,8
8342,7
8343,7
8344,1
8345,5
8346,7
8347,3
8348,5
8349,7
8350,2
8351,3
8352,8
8353,2
8354,4
8355,0
8356,5
8357,9
8358,5
8359,6
8360,0
8361,5
8362,4
8363,3
8364,3
8365,3
8366,7
8367,4
8368,7
8369,7
8370,4
8371,3
8372,3
8373,2
8374,4
8375,0
8376,6
8377,3
8378,7
8379,4
8380,2
8381,3
8382,3
8383,0
8384,2
8385,5
8386,8
8387,3
8388,8
8389,5
8390,8
8391,8
8392,1
8393,2
8394,9
8395,3
8396,2
8397,9
8398,0
8399,2
8400,8
8401,8
8402,1
8403,5
8404,2
8405,5
8406,1
8407,4
8408,3
8409,9
8410,8
8411,8
8412,0
8413,6
8414,7
8415,2
8416,3
8417,6
8418,4
8419,8
8420,4
8421,5
8422,7
8423,4
8424,6
8425,0
8426,4
8427,3
8428,3
8429,1
8430,3
8431,0
8432,0
8433,5
8434,2
8435,0
8436,7
8437,5
8438,1
8439,5
8440,4
8441,7
8442,9
8443,1
8444,2
8445,6
8446,0
8447,3
8448,3
8449,5
8450,0
8451,6
8452,6
8453,1
8454,1
8455,6
8456,7
8457,8
8458,0
8459,4
8460,3
8461,0
8462,3
8463,7
8464,7
8465,4
8466,8
8467,3
8468,3
8469,0
8470,3
8471,7
8472,9
8473,4
8474,2
8475,1
8476,8
8477,1
8478,7
8479,9
8480,0
8481,9
8482,9
8483,4
8484,5
8485,1
8486,6
8487,1
8488,3
8489,6
8490,8
8491,9
8492,1
8493,6
8494,7
8495,1
8496,9
8497,4
8498,8
8499,0
8500,6
8501,2
8502,9
8503,2
8504,9
8505,7
8506,8
8507,1
8508,8
8509,3
8510,7
8511,2
8512,4
8513,0
8514,7
8515,2
8516,3
8517,6
8518,2
8519,2
8520,7
8521,1
8522,4
8523,0
8524,1
8525,9
8526,8
8527,2
8528,9
8529,5
8530,1
8531,7
8532,9
8533,0
8534,5
8535,2
8536,5
8537,1
8538,2
8539,5
8540,3
8541,1
8542,8
8543,3
8544,1
8545,6
8546,2
8547,7
8548,4
8549,4
8550,3
8551,5
8552,2
8553,7
8554,8
8555,8
8556,7
8557,3
8558,4
8559,6
8560,4
8561,0
8562,7
8563,6
8564,1
8565,1
8566,7
8567,4
8568,1
8569,7
8570,6
8571,9
8572,1
8573,2
8574,4
8575,3
8576,2
8577,2
8578,6
8579,6
8580,9
8581,4
8582,5
8583,5
8584,0
8585,4
8586,3
8587,4
8588,9
8589,2
8590,3
8591,5
8592,8
8593,9
8594,1
8595,2
8596,4
8597,3
8598,7
8599,1
8600,4
8601,9
8602,8
8603,1
8604,8
8605,6
8606,1
8607,4
8608,6
8609,1
8610,0
8611,9
8612,7
8613,7
8614,0
8615,7
8616,8
8617,7
8618,6
8619,1
8620,3
8621,1
8622,1
8623,4
8624,7
8625,4
8626,2
8627,3
8628,9
8629,5
8630,1
8631,5
8632,5
8633,3
8634,6
8635,4
8636,7
8637,5
8638,0
8639,5
8640,8
8641,6
8642,7
8643,8
8644,4
8645,9
8646,6
8647,5
8648,9
8649,3
8650,5
8651,9
8652,3
8653,0
8654,8
8655,5
8656,7
8657,1
8658,3
8659,8
8660,2
8661,7
8662,8
8663,2
8664,7
8665,0
8666,4
8667,7
8668,6
8669,0
8670,3
8671,6
8672,4
8673,2
8674,9
8675,8
8676,3
8677,2
8678,1
8679,3
8680,5
8681,9
8682,0
8683,0
8684,5
8685,0
8686,0
8687,5
8688,5
8689,8
8690,6
8691,4
8692,5
8693,9
8694,5
8695,5
8696,2
8697,8
8698,1
8699,1
8700,8
8701,1
8702,8
8703,0
8704,8
8705,5
8706,2
8707,7
8708,3
8709,8
8710,6
8711,6
8712,3
8713,1
8714,4
8715,1
8716,7
8717,0
8718,2
8719,5
8720,0
8721,5
8722,8
8723,1
8724,3
8725,1
8726,1
8727,5
8728,1
8729,5
8730,5
8731,7
8732,9
8733,2
8734,7
8735,6
8736,4
8737,1
8738,2
8739,4
8740,6
8741,2
8742,7
8743,0
8744,9
8745,0
8746,3
8747,2
8748,4
8749,1
8750,2
8751,4
8752,5
8753,0
8754,7
8755,2
8756,7
8757,1
8758,0
8759,3
8760,7
8761,4
8762,3
8763,4
8764,3
8765,9
8766,3
8767,1
8768,9
8769,7
8770,5
8771,8
8772,9
8773,6
8774,9
8775,2
8776,0
8777,3
8778,3
8779,3
8780,3
8781,5
8782,0
8783,1
8784,0
8785,0
8786,1
8787,8
8788,5
8789,8
8790,3
8791,5
8792,3
8793,0
8794,3
8795,0
8796,2
8797,8
8798,5
8799,9
8800,9
8801,3
8802,7
8803,8
8804,5
8805,1
8806,4
8807,5
8808,8
8809,1
8810,6
8811,2
8812,1
8813,8
8814,5
8815,1
8816,2
8817,4
8818,5
8819,6
8820,8
8821,7
8822,0
8823,8
8824,5
8825,0
8826,8
8827,3
8828,3
8829,4
8830,2
8831,6
8832,3
8833,2
8834,5
8835,1
8836,7
8837,8
8838,1
8839,1
8840,2
8841,5
8842,6
8843,4
8844,7
8845,1
8846,7
8847,7
8848,5
8849,8
8850,8
8851,2
8852,9
8853,3
8854,2
8855,9
8856,8
8857,2
8858,5
8859,9
8860,0
8861,2
8862,6
8863,8
8864,5
8865,0
8866,7
8867,7
8868,3
8869,8
8870,9
8871,5
8872,6
8873,9
8874,8
8875,6
8876,4
8877,7
8878,1
8879,9
8880,1
8881,8
8882,4
8883,9
8884,3
8885,9
8886,9
8887,7
8888,8
8889,0
8890,7
8891,3
8892,2
8893,0
8894,9
8895,6
8896,6
8897,0
8898,9
8899,0
8900,1
8901,0
8902,2
8903,5
8904,5
8905,6
8906,6
8907,7
8908,3
8909,9
8910,4
8911,1
8912,5
8913,0
8914,5
8915,2
8916,3
8917,1
8918,0
8919,6
8920,6
8921,4
8922,3
8923,7
8924,4
8925,2
8926,5
8927,3
8928,0
8929,2
8930,3
8931,5
8932,6
8933,1
8934,6
8935,1
8936,4
8937,4
8938,0
8939,6
8940,7
8941,1
8942,3
8943,5
8944,6
8945,0
8946,9
8947,1
8948,1
8949,6
8950,1
8951,9
8952,8
8953,0
8954,1
8955,8
8956,7
8957,4
8958,9
8959,7
8960,1
8961,4
8962,5
8963,1
8964,1
8965,6
8966,2
8967,1
8968,1
8969,4
8970,3
8971,0
8972,3
8973,6
8974,2
8975,4
8976,6
8977,4
8978,8
8979,3
8980,9
8981,1
8982,5
8983,0
8984,6
8985,8
8986,4
8987,1
8988,2
8989,7
8990,1
8991,7
8992,8
8993,4
8994,1
8995,3
8996,0
8997,1
8998,3
8999,3
9000,7
9001,1
9002,1
9003,6
9004,3
9005,1
9006,2
9007,0
9008,6
9009,9
9010,3
9011,2
9012,5
9013,0
9014,2
9015,9
9016,7
9017,4
9018,2
9019,5
9020,1
9021,6
9022,7
9023,0
9024,2
9025,4
9026,7
9027,7
9028,8
9029,5
9030,6
9031,5
9032,4
9033,2
9034,1
9035,8
9036,0
9037,4
9038,7
9039,9
9040,9
9041,3
9042,3
9043,2
9044,3
9045,9
9046,9
9047,7
9048,8
9049,1
9050,9
9051,1
9052,2
9053,0
9054,8
9055,1
9056,2
9057,1
9058,4
9059,3
9060,6
9061,4
9062,5
9063,6
9064,8
9065,2
9066,1
9067,0
9068,8
9069,7
9070,2
9071,8
9072,6
9073,5
9074,2
9075,9
9076,3
9077,7
9078,2
9079,3
9080,0
9081,5
9082,7
9083,2
9084,3
9085,7
9086,2
9087,0
9088,1
9089,1
9090,5
9091,5
9092,1
9093,7
9094,3
9095,7
9096,2
9097,9
9098,4
9099,1
9100,7
9101,9
9102,5
9103,4
9104,7
9105,8
9106,8
9107,6
9108,1
9109,3
9110,3
9111,9
9112,5
9113,9
9114,6
9115,2
9116,7
9117,9
9118,2
9119,0
9120,2
9121,0
9122,2
9123,7
9124,3
9125,1
9126,7
9127,3
9128,5
9129,6
9130,2
9131,0
9132,5
9133,6
9134,8
9135,9
9136,1
9137,7
9138,0
9139,8
9140,3
9141,8
9142,5
9143,7
9144,0
9145,6
9146,0
9147,9
9148,4
9149,1
9150,3
9151,8
9152,7
9153,3
9154,6
9155,3
9156,2
9157,2
9158,0
9159,2
9160,8
9161,3
9162,1
9163,1
9164,5
9165,3
9166,7
9167,1
9168,5
9169,9
9170,7
9171,8
9172,8
9173,0
9174,2
9175,5
9176,2
9177,3
9178,5
9179,6
9180,0
9181,8
9182,6
9183,1
9184,7
9185,1
9186,1
9187,4
9188,7
9189,0
9190,7
9191,1
9192,9
9193,9
9194,4
9195,5
9196,1
9197,3
9198,3
9199,4
9200,8
9201,7
9202,8
9203,6
9204,4
9205,5
9206,8
9207,3
9208,1
9209,2
9210,4
9211,8
9212,2
9213,1
9214,1
9215,2
9216,0
9217,4
9218,6
9219,0
9220,7
9221,5
9222,6
9223,2
9224,7
9225,2
9226,3
9227,0
9228,2
9229,8
9230,7
9231,3
9232,5
9233,6
9234,0
9235,5
9236,2
9237,2
9238,3
9239,5
9240,7
9241,2
9242,2
9243,0
9244,6
9245,7
9246,2
9247,1
9248,2
9249,4
9250,5
9251,3
9252,0
9253,7
9254,6
9255,3
9256,2
9257,7
9258,7
9259,7
9260,0
9261,1
9262,0
9263,9
9264,2
9265,7
9266,0
9267,9
9268,3
9269,0
9270,3
9271,0
9272,4
9273,0
9274,8
9275,1
9276,6
9277,5
9278,5
9279,0
9280,3
9281,3
9282,1
9283,9
9284,8
9285,8
9286,5
9287,8
9288,9
9289,6
9290,9
9291,6
9292,8
9293,7
9294,7
9295,6
9296,2
9297,9
9298,6
9299,5
9300,3
9301,5
9302,1
9303,1
9304,5
9305,9
9306,9
9307,7
9308,8
9309,1
9310,9
9311,5
9312,7
9313,2
9314,7
9315,4
9316,0
9317,7
9318,0
9319,5
9320,9
9321,6
9322,9
9323,9
9324,1
9325,6
9326,7
9327,1
9328,9
9329,4
9330,3
9331,7
9332,7
9333,7
9334,7
9335,4
9336,4
9337,3
9338,6
9339,2
9340,1
9341,2
9342,5
9343,5
9344,5
9345,5
9346,6
9347,5
9348,4
9349,7
9350,2
9351,9
9352,0
9353,2
9354,8
9355,0
9356,1
9357,5
9358,7
9359,8
9360,8
9361,7
9362,2
9363,6
9364,3
9365,9
9366,5
9367,4
9368,9
9369,9
9370,3
9371,1
9372,9
9373,0
9374,7
9375,3
9376,6
9377,1
9378,8
9379,3
9380,0
9381,1
9382,7
9383,2
9384,3
9385,8
9386,0
9387,1
9388,6
9389,7
9390,7
9391,5
9392,0
9393,2
9394,9
9395,6
9396,0
9397,2
9398,9
9399,6
9400,1
9401,9
9402,9
9403,6
9404,7
9405,8
9406,8
9407,2
9408,6
9409,2
9410,2
9411,0
9412,3
9413,3
9414,9
9415,5
9416,3
9417,5
9418,5
9419,9
9420,9
9421,6
9422,9
9423,7
9424,6
9425,2
9426,0
9427,0
9428,3
9429,2
9430,4
9431,5
9432,2
9433,3
9434,0
9435,1
9436,1
9437,5
9438,9
9439,7
9440,5
9441,5
9442,2
9443,6
9444,3
9445,0
9446,2
9447,0
9448,6
9449,2
9450,0
9451,7
9452,5
9453,7
9454,5
9455,9
9456,2
9457,2
9458,7
9459,4
9460,2
9461,9
9462,3
9463,1
9464,5
9465,2
9466,2
9467,6
9468,7
9469,4
9470,3
9471,0
9472,9
9473,0
9474,1
9475,5
9476,7
9477,7
9478,2
9479,2
9480,2
9481,1
9482,0
9483,3
9484,4
9485,7
9486,5
9487,3
9488,6
9489,2
9490,4
9491,4
9492,9
9493,7
9494,1
9495,0
9496,0
9497,6
9498,1
9499,1
9500,0
9501,3
9502,6
9503,0
9504,2
9505,2
9506,7
9507,1
9508,0
9509,2
9510,5
9511,2
9512,9
9513,5
9514,1
9515,2
9516,7
9517,4
9518,8
9519,6
9520,5
9521,1
9522,6
9523,1
9524,1
9525,2
9526,3
9527,9
9528,8
9529,9
9530,8
9531,2
9532,8
9533,8
9534,8
9535,0
9536,5
9537,9
9538,4
9539,3
9540,7
9541,5
9542,9
9543,8
9544,1
9545,4
9546,8
9547,6
9548,8
9549,4
9550,8
9551,0
9552,2
9553,2
9554,9
9555,0
9556,3
9557,3
9558,9
9559,0
9560,0
9561,3
9562,1
9563,6
9564,7
9565,6
9566,8
9567,3
9568,5
9569,5
9570,0
9571,5
9572,8
9573,3
9574,3
9575,9
9576,8
9577,4
9578,5
9579,8
9580,7
9581,8
9582,7
9583,8
9584,8
9585,2
9586,3
9587,2
9588,7
9589,2
9590,3
9591,0
9592,6
9593,8
9594,5
9595,7
9596,9
9597,9
9598,4
9599,7
9600,1
9601,5
9602,2
9603,2
9604,2
9605,8
9606,8
9607,6
9608,3
9609,8
9610,7
9611,0
9612,5
9613,3
9614,5
9615,7
9616,2
9617,0
9618,2
9619,7
9620,5
9621,2
9622,9
9623,1
9624,5
9625,1
9626,4
9627,3
9628,4
9629,1
9630,9
9631,0
9632,6
9633,6
9634,6
9635,8
9636,6
9637,6
9638,7
9639,7
9640,4
9641,4
9642,4
9643,8
9644,0
9645,1
9646,6
9647,9
9648,0
9649,9
9650,0
9651,1
9652,8
9653,2
9654,8
9655,2
9656,5
9657,1
9658,8
9659,2
9660,0
9661,2
9662,6
9663,0
9664,4
9665,3
9666,1
9667,0
9668,5
9669,2
9670,5
9671,5
9672,7
9673,7
9674,8
9675,6
9676,0
9677,5
9678,2
9679,5
9680,1
9681,7
9682,0
9683,9
9684,8
9685,6
9686,7
9687,9
9688,7
9689,2
9690,3
9691,1
9692,6
9693,3
9694,5
9695,9
9696,5
9697,0
9698,9
9699,8
9700,1
9701,0
9702,1
9703,1
9704,9
9705,2
9706,7
9707,9
9708,1
9709,1
9710,3
9711,8
9712,2
9713,3
9714,1
9715,5
9716,1
9717,7
9718,8
9719,2
9720,4
9721,8
9722,7
9723,0
9724,6
9725,9
9726,2
9727,1
9728,8
9729,1
9730,3
9731,6
9732,9
9733,2
9734,7
9735,8
9736,8
9737,0
9738,5
9739,0
9740,4
9741,8
9742,4
9743,7
9744,7
9745,3
9746,0
9747,3
9748,8
9749,4
9750,2
9751,5
9752,3
9753,6
9754,7
9755,0
9756,2
9757,2
9758,9
9759,8
9760,7
9761,8
9762,1
9763,7
9764,4
9765,2
9766,8
9767,5
9768,3
9769,3
9770,5
9771,2
9772,2
9773,3
9774,5
9775,2
9776,2
9777,3
9778,1
9779,9
9780,8
9781,3
9782,2
9783,7
9784,0
9785,0
9786,4
9787,1
9788,8
9789,6
9790,3
9791,0
9792,2
9793,2
9794,0
9795,1
9796,9
9797,5
9798,1
9799,8
9800,2
9801,0
9802,2
9803,2
9804,7
9805,7
9806,5
9807,4
9808,8
9809,2
9810,5
9811,8
9812,9
9813,6
9814,5
9815,2
9816,7
9817,8
9818,1
9819,0
9820,4
9821,9
9822,4
9823,0
9824,9
9825,6
9826,9
9827,0
9828,6
9829,7
9830,1
9831,2
9832,4
9833,1
9834,4
9835,7
9836,3
9837,8
9838,6
9839,1
9840,0
9841,8
9842,5
9843,3
9844,1
9845,6
9846,7
9847,6
9848,4
9849,5
9850,5
9851,6
9852,1
9853,8
9854,8
9855,9
9856,6
9857,1
9858,3
9859,1
9860,3
9861,9
9862,3
9863,5
9864,1
9865,2
9866,7
9867,7
9868,6
9869,2
9870,3
9871,2
9872,0
9873,9
9874,1
9875,3
9876,6
9877,1
9878,7
9879,1
9880,1
9881,4
9882,6
9883,1
9884,8
9885,1
9886,3
9887,7
9888,2
9889,0
9890,7
9891,3
9892,0
9893,0
9894,7
9895,1
9896,7
9897,0
9898,9
9899,5
9900,7
9901,2
9902,0
9903,7
9904,4
9905,1
9906,2
9907,1
9908,3
9909,6
9910,4
9911,0
9912,1
9913,5
9914,8
9915,3
9916,2
9917,4
9918,0
9919,7
9920,6
9921,2
9922,8
9923,1
9924,0
9925,6
9926,9
9927,9
9928,7
9929,6
9930,1
9931,2
9932,7
9933,0
9934,6
9935,2
9936,1
9937,6
9938,0
9939,4
9940,7
9941,8
9942,7
9943,1
9944,2
9945,0
9946,4
9947,1
9948,4
9949,0
9950,8
9951,0
9952,7
9953,5
9954,0
9955,9
9956,7
9957,4
9958,0
9959,3
9960,8
9961,7
9962,0
9963,4
9964,9
9965,4
9966,8
9967,9
9968,6
9969,3
9970,6
9971,3
9972,3
9973,5
9974,2
9975,0
9976,5
9977,9
9978,7
9979,6
9980,3
9981,7
9982,5
9983,0
9984,5
9985,1
9986,7
9987,1
9988,6
9989,1
9990,6
9991,7
9992,0
9993,6
9994,4
9995,4
9996,0
9997,6
9998,1
9999,7
10000,4
10001,9
10002,8
10003,8
10004,3
10005,2
10006,1
10007,2
10008,9
10009,5
10010,1
10011,1
10012,1
10013,4
10014,2
10015,9
10016,3
10017,1
10018,1
10019,5
10020,5
10021,9
10022,8
10023,0
10024,8
10025,3
10026,7
10027,7
10028,0
10029,2
10030,7
10031,0
10032,8
10033,0
10034,5
10035,1
10036,7
10037,8
10038,9
10039,2
10040,4
10041,8
10042,2
10043,2
10044,5
10045,5
10046,2
10047,0
10048,5
10049,7
10050,8
10051,2
10052,9
10053,0
10054,3
10055,6
10056,7
10057,9
10058,4
10059,2
10060,3
10061,7
10062,0
10063,3
10064,2
10065,0
10066,0
10067,1
10068,5
10069,9
10070,1
10071,9
10072,5
10073,0
10074,2
10075,6
10076,3
10077,2
10078,1
10079,3
10080,6
10081,1
10082,0
10083,3
10084,3
10085,2
10086,3
10087,0
10088,1
10089,3
10090,1
10091,2
10092,2
10093,4
10094,2
10095,1
10096,1
10097,6
10098,3
10099,1
10100,0
10101,0
10102,3
10103,0
10104,0
10105,1
10106,3
10107,2
10108,0
10109,9
10110,5
10111,5
10112,5
10113,0
10114,6
10115,7
10116,7
10117,3
10118,6
10119,0
10120,5
10121,7
10122,1
10123,7
10124,1
10125,1
10126,0
10127,3
10128,1
10129,4
10130,4
10131,8
10132,3
10133,9
10134,7
10135,3
10136,3
10137,9
10138,1
10139,3
10140,6
10141,6
10142,2
10143,6
10144,2
10145,5
10146,4
10147,1
10148,7
10149,5
10150,0
10151,4
10152,1
10153,7
10154,4
10155,1
10156,4
10157,5
10158,4
10159,7
10160,9
10161,4
10162,4
10163,0
10164,6
10165,8
10166,3
10167,8
10168,2
10169,1
10170,2
10171,2
10172,0
10173,1
10174,6
10175,2
10176,5
10177,7
10178,4
10179,6
10180,2
10181,2
10182,8
10183,9
10184,8
10185,3
10186,1
10187,4
10188,1
10189,5
10190,0
10191,1
10192,2
10193,1
10194,2
10195,3
10196,4
10197,2
10198,5
10199,6
10200,7
10201,4
10202,2
10203,9
10204,7
10205,9
10206,1
10207,5
10208,5
10209,3
10210,9
10211,5
10212,9
10213,4
10214,2
10215,2
10216,1
10217,5
10218,8
10219,6
10220,8
10221,9
10222,8
10223,0
10224,0
10225,0
10226,2
10227,4
10228,3
10229,8
10230,2
10231,7
10232,9
10233,0
10234,5
10235,5
10236,8
10237,2
10238,6
10239,0
10240,6
10241,2
10242,7
10243,9
10244,8
10245,8
10246,4
10247,8
10248,5
10249,1
10250,8
10251,7
10252,0
10253,7
10254,9
10255,9
10256,1
10257,2
10258,5
10259,3
10260,3
10261,9
10262,1
10263,6
10264,5
10265,9
10266,0
10267,6
10268,3
10269,4
10270,8
10271,1
10272,4
10273,4
10274,1
10275,5
10276,6
10277,6
10278,1
10279,7
10280,8
10281,0
10282,4
10283,7
10284,8
10285,3
10286,7
10287,9
10288,9
10289,1
10290,1
10291,3
10292,6
10293,8
10294,9
10295,3
10296,5
10297,3
10298,9
10299,0
10300,7
10301,3
10302,4
10303,7
10304,1
10305,7
10306,0
10307,2
10308,1
10309,8
10310,7
10311,9
10312,2
10313,3
10314,2
10315,0
10316,7
10317,0
10318,7
10319,2
10320,0
10321,2
10322,6
10323,0
10324,8
10325,2
10326,0
10327,4
10328,7
10329,0
10330,4
10331,7
10332,9
10333,0
10334,8
10335,9
10336,3
10337,4
10338,8
10339,0
10340,3
10341,5
10342,2
10343,0
10344,7
10345,0
10346,6
10347,0
10348,9
10349,1
10350,1
10351,1
10352,1
10353,0
10354,9
10355,6
10356,1
10357,8
10358,0
10359,0
10360,5
10361,5
10362,0
10363,6
10364,1
10365,0
10366,6
10367,2
10368,3
10369,1
10370,2
10371,9
10372,5
10373,7
10374,4
10375,9
10376,1
10377,2
10378,3
10379,1
10380,0
10381,2
10382,2
10383,3
10384,1
10385,6
10386,5
10387,8
10388,2
10389,1
10390,0
10391,1
10392,7
10393,7
10394,0
10395,0
10396,5
10397,4
10398,2
10399,2
10400,2
10401,8
10402,9
10403,8
10404,5
10405,2
10406,0
10407,0
10408,1
10409,8
10410,3
10411,3
10412,0
10413,9
10414,7
10415,3
10416,1
10417,1
10418,3
10419,7
10420,5
10421,1
10422,1
10423,0
10424,6
10425,9
10426,3
10427,6
10428,4
10429,7
10430,6
10431,0
10432,7
10433,3
10434,9
10435,2
10436,8
10437,8
10438,4
10439,8
10440,4
10441,0
10442,8
10443,3
10444,2
